userid;age;gender;photoid;x;y;annotation;status;phrase length;validator_userid;validator_age;validator_gender
145;3;female;img05;520;272;The gallery is flanked by ten columns with a statue on top. it is behind a metal barrier at the opposite side of the street the FRaser Hart on corner.;correct;150;169;2;female
145;3;female;img27;411;306;The temporary office is an external cabin beside a scaffolding on Castle Wynd North street which is across from Royal Mile Armouries on Royal Mile.;correct;147;156;2;female
145;3;female;img27;442;322;The temporary office is an external cabin beside a scaffolding on Castle Wynd North street which is across from Royal Mile Armouries on Royal Mile.;correct;147;158;3;male
145;3;female;img27;442;316;The temporary office is an external cabin beside a scaffolding on Castle Wynd North street which is across from Royal Mile Armouries on Royal Mile.;correct;147;160;2;female
146;2;female;img16;465;246;In between subway and thai basil restaurant is a narrow red indian restaurant called suruchi written in faux indian script;correct;122;150;2;female
146;2;female;img16;457;250;In between subway and thai basil restaurant is a narrow red indian restaurant called suruchi written in faux indian script;correct;122;140;2;female
146;2;female;img16;466;283;In between subway and thai basil restaurant is a narrow red indian restaurant called suruchi written in faux indian script;correct;122;160;2;female
146;2;female;img18;245;346;left of red city restaurant is a large storefront of poundsavers which looks like the fanciest poundstore in the country. flags in the first story;correct;146;134;2;female
146;2;female;img18;178;264;left of red city restaurant is a large storefront of poundsavers which looks like the fanciest poundstore in the country. flags in the first story;correct;146;147;2;female
146;2;female;img18;174;407;left of red city restaurant is a large storefront of poundsavers which looks like the fanciest poundstore in the country. flags in the first story;correct;146;151;2;female
146;2;female;img09;166;401;the building left of the RBS with cafe chairs outside of it. the restaurant and the 3 storeys above it;correct;102;155;1;female
146;2;female;img09;167;341;the building left of the RBS with cafe chairs outside of it. the restaurant and the 3 storeys above it;correct;102;158;3;male
146;2;female;img09;0;0;the building left of the RBS with cafe chairs outside of it. the restaurant and the 3 storeys above it;ambiguous;102;161;2;female
146;2;female;img05;530;275;the large brownstone museum on the highstreet opposite Fraser Hart with grecian pillars at the front and statues on the roof;correct;124;142;1;female
146;2;female;img05;584;234;the large brownstone museum on the highstreet opposite Fraser Hart with grecian pillars at the front and statues on the roof;correct;124;168;2;male
146;2;female;img05;517;202;the large brownstone museum on the highstreet opposite Fraser Hart with grecian pillars at the front and statues on the roof;correct;124;170;2;male
146;2;female;img22;431;402;the house second from the end of the terrace with a white door, between the two houses with blue doors;correct;102;145;3;female
146;2;female;img22;473;409;the house second from the end of the terrace with a white door, between the two houses with blue doors;correct;102;152;2;male
146;2;female;img22;0;0;the house second from the end of the terrace with a white door, between the two houses with blue doors;ambiguous;102;165;2;male
147;2;female;img14;0;0;Edinburgh clear sky, amazing sunny day;cantfind;40;137;2;female
147;2;female;img30;348;325;Look at the statue there. Just in front of the church;correct;53;152;2;male
147;2;female;img14;321;157;Edinburgh clear sky, amazing sunny day;incorrect;40;136;2;female
147;2;female;img14;324;191;Edinburgh clear sky, amazing sunny day;incorrect;40;139;2;female
147;2;female;img07;432;361;This is Camera Obsura and world of illusions. It's really fun and informative;correct;77;138;2;male
147;2;female;img07;443;104;This is Camera Obsura and world of illusions. It's really fun and informative;correct;77;144;2;male
147;2;female;img07;495;352;This is Camera Obsura and world of illusions. It's really fun and informative;correct;77;145;3;female
147;2;female;img31;208;397;That's a typical house in Edinburgh. These windows are quite traditional and during winter it's really cold;correct;107;143;2;female
147;2;female;img31;0;0;That's a typical house in Edinburgh. These windows are quite traditional and during winter it's really cold;ambiguous;107;151;2;female
147;2;female;img31;0;0;That's a typical house in Edinburgh. These windows are quite traditional and during winter it's really cold;ambiguous;107;151;2;female
147;2;female;img31;222;348;That's a typical house in Edinburgh. These windows are quite traditional and during winter it's really cold;correct;107;140;2;female
147;2;female;img29;240;322;That's Valerie Patisserie.The one next to the red cafe.;correct;55;141;2;female
147;2;female;img29;242;332;That's Valerie Patisserie.The one next to the red cafe.;correct;55;155;1;female
147;2;female;img29;244;329;That's Valerie Patisserie.The one next to the red cafe.;correct;55;156;2;female
147;2;female;img30;350;334;Look at the statue there. Just in front of the church;correct;53;142;1;female
147;2;female;img30;349;318;Look at the statue there. Just in front of the church;correct;53;150;2;female
148;2;male;img07;388;139;old tower. wattle and dawb. saltire. edinburgh;correct;46;151;2;female
148;2;male;img07;442;78;old tower. wattle and dawb. saltire. edinburgh;correct;46;150;2;female
148;2;male;img07;438;92;old tower. wattle and dawb. saltire. edinburgh;correct;46;155;1;female
148;2;male;img07;440;83;old tower. wattle and dawb. saltire. edinburgh;correct;46;146;2;female
148;2;male;img16;456;252;narrow indian restaurant. south bridge.;correct;40;147;2;female
148;2;male;img16;464;273;narrow indian restaurant. south bridge.;correct;40;142;1;female
148;2;male;img16;455;255;narrow indian restaurant. south bridge.;correct;40;156;2;female
150;2;female;img20;466;328;Amarone Italian restaurant on the corner.;correct;42;139;2;female
150;2;female;img20;479;362;Amarone Italian restaurant on the corner.;correct;42;134;2;female
150;2;female;img20;488;334;Amarone Italian restaurant on the corner.;correct;42;142;1;female
150;2;female;img28;544;221;Scott Monument, behind the trees. Big spire-like thing to the right;correct;68;143;2;female
150;2;female;img28;541;255;Scott Monument, behind the trees. Big spire-like thing to the right;correct;68;155;1;female
150;2;female;img28;548;240;Scott Monument, behind the trees. Big spire-like thing to the right;correct;68;145;3;female
150;2;female;img25;494;378;looks like a church, but without a spire. With a bright red door;correct;64;147;2;female
150;2;female;img25;496;391;looks like a church, but without a spire. With a bright red door;correct;64;151;2;female
150;2;female;img25;571;331;looks like a church, but without a spire. With a bright red door;correct;64;144;2;male
150;2;female;img09;254;419;the building with a canteen-style restaurant on the ground floor. Next to RBS;correct;77;156;2;female
150;2;female;img09;187;388;the building with a canteen-style restaurant on the ground floor. Next to RBS;correct;77;140;2;female
150;2;female;img09;150;426;the building with a canteen-style restaurant on the ground floor. Next to RBS;correct;77;152;2;male
150;2;female;img23;403;302;The pub with the big windows - Deacon Brodie's Tavern;correct;53;158;3;male
